@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
501,'2017/07/23 11:19:19:348',1,240.238693,804.842529,2644.935547,224.632843,596.279175,2635.991455,75.484467,608.002625,2608.789063,75.483727,325.717377,2608.773193,75.104179,43.436127,2607.324219,373.781189,584.555725,2663.193848,372.807251,302.286469,2666.036621,378.677429,20.275024,2676.992188,209.586441,381.307861,2625.843018,96.913383,174.010269,2597.888916,166.045349,-251.025009,2571.903076,132.243408,-595.704285,2509.404541,292.166718,158.662857,2633.500244,240.033478,-263.712341,2705.593506,216.928375,-677.888428,2707.640869,0,?
502,'2017/07/23 11:19:19:384',1,239.417694,803.793274,2647.040771,223.872498,594.92688,2637.454102,74.588394,606.832153,2611.09375,74.587822,324.546936,2611.081055,74.242813,42.264923,2609.777832,373.156616,583.021667,2663.814453,372.367706,300.746643,2666.085449,377.622192,18.683197,2675.961914,208.697876,380.014008,2626.328857,95.767059,172.897064,2597.941895,169.191986,-251.690491,2574.266846,131.459732,-600.946899,2508.615234,291.279449,157.305145,2632.465332,242.533844,-265.327423,2705.585449,212.998428,-679.188232,2704.63916,0,?
503,'2017/07/23 11:19:19:415',1,236.720306,806.152466,2648.631104,222.59758,596.7229,2637.499756,73.167137,607.213684,2611.374756,73.166664,324.928467,2611.364502,72.853409,42.645844,2610.192383,372.028046,586.232178,2663.624756,371.390656,303.953491,2665.439453,376.096375,21.8479,2674.341553,209.648087,381.727539,2625.235107,98.820152,173.603714,2595.858398,169.828583,-251.390915,2570.606934,131.865891,-606.14386,2509.694824,294.577026,159.860611,2630.08252,247.24025,-263.166077,2701.985596,215.434647,-676.872559,2707.479492,0,?
504,'2017/07/23 11:19:19:447',1,235.975662,802.340393,2639.415283,222.075485,592.639771,2632.068115,72.398132,602.537354,2607.15918,72.397743,320.252136,2607.151123,72.113579,37.969025,2606.09668,371.752808,582.742188,2656.977051,371.238922,300.461121,2658.42749,375.455139,18.321381,2666.449951,209.179718,377.442078,2624.049805,98.233025,168.728088,2599.714111,160.356583,-257.826599,2578.804443,124.831421,-614.753784,2518.247803,294.3349,155.760681,2632.348877,245.509003,-264.242096,2718.270752,211.55014,-677.056091,2702.676025,0,?
505,'2017/07/23 11:19:19:484',1,232.185059,804.218628,2643.824707,219.631317,593.721069,2635.249512,71.74263,602.813721,2601.473145,71.742294,320.528503,2601.466553,71.484779,38.244995,2600.518066,367.519989,584.628418,2669.025391,372.182739,273.355865,2684.384277,397.774933,3.382507,2695.261719,208.828308,378.532532,2624.62085,101.083832,169.304245,2591.852051,161.603851,-257.413696,2568.240234,125.544495,-611.845703,2509.3396,294.966766,157.383713,2636.132813,243.148224,-264.517883,2709.834473,225.797455,-678.065918,2715.254883,0,?
506,'2017/07/23 11:19:19:516',1,229.81868,800.327271,2636.957031,218.887054,589.86554,2629.448975,70.451065,597.880859,2597.254639,70.450813,315.595642,2597.249512,70.217575,33.311798,2596.39624,367.323059,581.850281,2661.643311,384.059448,290.244659,2688.334717,419.939636,18.249817,2689.485107,209.269379,374.527222,2620.180664,102.601067,164.429459,2589.863037,158.124359,-263.24231,2583.495605,121.119308,-613.557739,2516.013916,296.702332,153.948318,2631.96167,241.122345,-269.569214,2691.895752,227.263565,-683.147827,2711.554443,0,?
507,'2017/07/23 11:19:19:548',1,226.304688,799.443909,2633.53125,216.084885,588.648254,2625.334473,66.80011,596.252747,2596.952148,66.799911,313.967529,2596.947998,66.588867,31.683411,2596.18042,365.369629,581.043823,2653.716797,392.736481,294.587128,2688.320068,429.057373,21.862427,2671.909424,206.99649,373.290405,2615.436523,100.252823,162.907028,2586.972168,151.285278,-265.520691,2586.355957,117.11586,-611.845215,2515.662598,295.563385,152.958054,2624.10498,237.503906,-270.608948,2682.686279,223.893143,-684.373352,2706.619629,0,?
508,'2017/07/23 11:19:19:584',1,221.875092,796.91748,2631.816162,212.549454,586.44342,2621.963623,62.624729,593.527588,2596.80542,62.624577,311.242371,2596.802002,62.433723,28.958038,2596.111328,362.474182,579.359314,2647.121826,398.605103,298.408539,2686.736084,428.536865,24.966248,2651.130371,204.300797,371.117859,2610.487305,97.985016,160.426071,2582.554688,160.589752,-266.442932,2582.126709,114.450272,-613.607239,2511.863281,294.119263,151.158493,2615.467285,234.006104,-273.170898,2666.108887,230.71077,-684.668457,2712.752441,0,?
509,'2017/07/23 11:19:19:616',1,217.674545,795.25415,2631.973877,208.718475,585.598389,2620.964844,58.840324,593.313171,2595.580078,58.840225,311.027954,2595.577393,58.667698,28.743469,2594.956055,358.596619,577.883545,2646.349609,402.37265,300.660736,2688.317383,427.285187,26.95578,2636.527344,200.009674,370.441589,2606.994629,93.260948,160.331284,2576.419434,155.156723,-266.769104,2579.160156,112.663406,-611.626831,2509.018066,289.34079,150.238327,2609.629395,228.708771,-274.713318,2654.561768,230.429916,-683.65094,2720.135498,0,?
510,'2017/07/23 11:19:19:651',1,213.205978,798.387695,2631.055176,204.3004,587.968994,2618.638672,54.218906,595.642456,2594.369141,54.218857,313.357239,2594.366943,54.062984,31.072571,2593.807861,354.381897,580.295593,2642.908203,436.929749,311.91214,2699.738037,429.872009,50.348389,2599.648438,195.849365,372.920349,2602.90625,89.204529,162.892181,2571.294922,153.877213,-263.732544,2580.38916,112.156906,-608.177307,2507.941162,285.592102,152.851166,2603.052734,228.873886,-273.429169,2639.241943,231.642334,-681.124329,2714.190918,0,?
511,'2017/07/23 11:19:19:683',1,207.913437,797.826233,2631.094971,199.283035,587.743713,2617.32373,49.152088,594.885803,2593.102295,49.152039,312.600586,2593.100586,49.011326,30.315826,2592.597656,349.414001,580.601563,2641.545166,429.290436,315.063843,2687.586426,431.793182,50.744965,2592.234619,191.734314,372.732727,2600.712891,85.955292,162.394821,2568.25415,150.011734,-264.321899,2579.885742,113.364456,-613.333923,2510.488037,282.415863,153.048691,2599.949951,233.313583,-274.631775,2629.873779,228.434265,-680.942017,2712.646484,0,?
512,'2017/07/23 11:19:19:716',1,202.09523,794.458618,2621.128418,193.009781,584.604492,2610.594482,43.296249,591.197205,2583.793701,43.2962,308.911987,2583.792236,43.169132,26.627136,2583.3396,342.723328,578.011841,2637.395264,422.50647,311.607239,2673.476074,430.309418,46.020782,2580.242188,186.134308,369.415649,2596.067871,81.290291,158.540878,2564.003418,140.173447,-268.970459,2573.703857,114.166084,-619.239929,2513.498779,277.227356,149.912704,2599.079102,240.296722,-279.377075,2619.143066,219.383591,-682.496338,2713.020752,0,?
513,'2017/07/23 11:19:19:752',1,195.87027,792.523682,2616.624268,186.226105,582.780518,2606.05957,36.345379,590.254883,2580.506104,36.345329,307.969666,2580.505127,36.230663,25.684753,2580.0979,336.106812,575.306091,2631.613037,416.38681,311.945221,2658.22583,444.875031,43.612793,2580.854248,177.984848,367.639893,2591.468994,71.669609,157.390137,2560.157471,121.555794,-271.143219,2572.103027,108.801491,-615.311646,2515.02124,267.817596,147.608459,2593.599365,246.146667,-282.843658,2599.793945,217.209961,-681.609558,2708.784668,0,?
514,'2017/07/23 11:19:19:784',1,190.35202,792.69104,2614.376709,181.191376,582.598694,2603.189209,31.120331,590.619385,2578.957031,31.120281,308.334167,2578.956055,31.016804,26.049225,2578.5896,331.262421,574.578003,2627.421387,406.140808,296.437225,2642.602051,450.767059,24.752289,2584.543457,172.186188,367.543762,2587.776855,64.976837,157.737457,2556.507324,116.608475,-270.239624,2577.085693,110.018028,-612.198364,2512.788574,261.385162,147.240204,2588.22168,256.989685,-283.628052,2583.919922,224.136719,-678.609558,2705.388916,0,?
515,'2017/07/23 11:19:19:816',1,183.788345,792.160156,2604.256104,175.727859,582.80481,2597.452393,25.381788,590.041138,2574.776123,25.381739,307.75592,2574.775391,25.288424,25.470917,2574.445557,326.073914,575.568481,2620.128662,398.583893,295.226746,2633.116943,440.752533,24.440613,2564.015625,167.184814,367.538086,2585.398682,60.249527,157.00705,2558.504883,112.228546,-270.799652,2582.760986,112.62661,-616.967041,2520.716064,257.034027,147.535614,2588.185059,265.311615,-282.814453,2568.736816,224.333771,-670.281799,2709.398926,0,?
516,'2017/07/23 11:19:19:852',1,177.685471,793.255066,2599.184326,170.308273,583.362915,2593.937988,19.862782,590.234131,2571.746582,19.862732,307.948914,2571.746094,19.778605,25.663818,2571.449463,320.753754,576.491699,2616.129395,391.804688,292.933868,2624.947021,422.317383,23.496704,2543.995361,162.025894,368.002747,2583.405518,55.293224,157.139008,2558.351318,102.637756,-271.334991,2580.538086,113.202774,-614.465027,2519.715088,252.193817,148.146149,2587.394775,266.567963,-281.090485,2551.77417,223.827667,-664.774536,2702.765137,0,?
517,'2017/07/23 11:19:19:884',1,171.543518,789.951965,2596.151123,164.955765,580.005249,2590.588867,14.09333,586.053345,2571.258545,14.09328,303.768127,2571.258057,14.017481,21.483032,2570.990967,315.818176,573.957153,2609.919189,388.69397,291.680298,2622.470215,406.838898,24.960571,2529.295898,157.602997,364.582916,2580.571045,51.513519,153.118973,2557.901855,100.690376,-275.200134,2579.772461,114.807442,-618.786865,2521.01123,248.986954,145.202225,2583.20459,269.201721,-282.667297,2534.540039,227.475861,-664.483215,2691.13916,0,?
518,'2017/07/23 11:19:27:991',2,213.568848,795.737122,2518.39209,203.095261,588.210083,2508.652832,60.668636,592.051025,2454.73584,-219.609985,595.990784,2445.222656,-362.810852,680.318481,2208.440186,345.521881,584.36908,2562.569824,546.556519,535.549072,2701.997803,768.321106,705.115356,2670.604004,201.196045,372.616394,2498.311035,106.154015,159.534637,2452.708984,148.375366,-247.028015,2591.288574,113.286438,-628.121948,2508.296631,292.439667,154.510834,2523.229492,298.424591,-269.850494,2602.238281,277.77597,-617.333252,2499.422363,0.49,?
519,'2017/07/23 11:19:28:023',2,213.34082,793.049805,2511.804199,203.980453,585.829102,2505.429932,60.965897,589.261963,2453.075439,-221.297012,594.487305,2454.109863,-354.511292,683.470215,2213.196777,346.995026,582.396301,2557.784424,551.289673,537.282288,2701.487061,770.766357,702.312134,2657.276611,201.972809,370.16153,2496.772949,106.438286,156.738907,2453.877686,145.934387,-252.270218,2585.903809,114.276611,-629.26178,2506.059814,293.492035,152.248978,2522.354248,297.48233,-273.029724,2596.297119,277.42865,-618.914307,2493.0271,0.49,?
520,'2017/07/23 11:19:28:059',2,212.086349,791.967834,2508.512695,204.106415,584.372009,2503.927734,60.246437,587.539917,2453.967041,-215.144318,589.738831,2470.058594,-346.876343,684.848633,2229.884033,347.9664,581.204163,2553.888428,555.652344,538.145447,2698.236084,773.756958,701.887085,2655.56958,202.116028,368.671051,2495.981934,106.039856,155.041916,2455.361328,145.459442,-254.974747,2584.426758,114.585983,-626.934937,2508.938477,294.211426,150.898239,2520.710938,298.492126,-273.95282,2597.163574,277.399933,-618.671631,2493.811279,0.49,?
521,'2017/07/23 11:19:28:091',2,212.092834,792.409546,2507.360107,205.090286,584.454712,2503.688232,60.271454,586.715149,2456.585205,-208.066528,586.864746,2483.022217,-334.329102,689.069824,2243.579346,349.909088,582.194336,2550.79126,556.333435,537.577515,2695.103271,766.927856,702.011719,2638.882813,204.041901,368.71814,2496.558594,108.277939,154.4599,2458.622314,147.806519,-256.52774,2584.616455,117.216125,-626.703613,2512.491699,297.709106,151.503174,2520.235596,300.590546,-273.260223,2597.318359,279.840393,-616.052368,2493.25293,0.49,?
522,'2017/07/23 11:19:28:128',2,211.984314,791.874512,2506.285645,205.939209,583.924072,2503.102783,60.355652,585.549194,2458.38623,-204.034912,585.430847,2492.51001,-326.994232,692.303223,2255.243652,351.522766,582.299072,2547.819336,565.66803,540.790222,2692.538574,775.87561,702.815796,2629.278809,205.651825,368.175415,2496.197754,110.160919,153.489441,2460.050537,148.800552,-258.264191,2583.862061,114.858032,-626.034302,2506.054932,300.567963,151.364014,2518.534912,301.085052,-273.18985,2596.824219,279.531281,-617.464844,2492.673584,0.49,?
523,'2017/07/23 11:19:28:159',2,212.388153,793.16156,2506.236572,208.023712,584.729248,2503.489258,61.355949,585.14032,2462.561279,-199.514069,584.714783,2501.738525,-319.224915,693.197876,2267.797119,354.691467,584.318115,2544.417236,573.338379,542.396362,2685.746094,782.365723,709.12439,2621.393799,209.225922,368.973328,2497.013916,114.493675,153.486328,2463.767822,150.400024,-258.548981,2587.490967,116.826065,-624.036072,2507.043701,306.362579,152.948547,2517.309326,305.114319,-271.026001,2598.639648,282.125366,-614.577148,2493.962402,0.49,?
524,'2017/07/23 11:19:28:191',2,212.370117,793.265625,2505.716064,209.558228,584.386597,2503.671387,62.142101,583.526306,2465.505859,-203.753067,586.353027,2506.857178,-328.525024,685.326721,2272.449463,356.974335,585.246887,2541.836914,577.674194,543.202881,2680.353516,785.292358,709.424438,2606.531494,212.28891,368.625122,2497.987305,118.621147,152.301086,2467.345947,148.510284,-262.362579,2583.264404,117.848518,-627.202637,2507.757568,311.41806,153.426208,2517.260498,302.955353,-270.674774,2597.220947,281.738678,-616.602844,2495.069092,0.49,?
525,'2017/07/23 11:19:28:227',2,211.71199,788.793152,2505.464355,210.323975,581.067017,2503.218506,62.333538,579.615234,2467.290771,-209.37764,586.674194,2506.428955,-338.959045,681.502319,2274.700928,358.314423,582.518799,2539.14624,586.338196,549.603455,2674.164551,797.765503,711.016052,2593.701172,213.752594,365.304169,2497.814209,120.413567,148.59201,2468.91748,144.798782,-267.924713,2579.320313,116.66304,-628.220764,2509.683838,313.948883,150.490631,2515.902344,299.971375,-274.190277,2591.814209,279.853363,-621.473022,2495.710205,0.49,?
526,'2017/07/23 11:19:28:259',2,210.614578,790.391113,2505.834717,211.326019,581.638916,2503.39502,63.000603,578.898376,2468.88916,-208.199585,584.83313,2515.713867,-347.097351,683.607849,2290.587402,359.651459,584.379456,2537.900879,597.161194,557.805298,2669.06543,814.485413,714.65509,2587.344482,216.606323,365.921936,2497.830078,124.898483,148.412949,2469.702148,147.45871,-269.130493,2576.769287,119.92807,-620.436035,2509.853027,318.874756,151.996994,2514.828125,302.620728,-272.210876,2593.084717,282.579254,-614.760864,2495.959961,0.49,?
527,'2017/07/23 11:19:28:291',2,210.625336,791.941467,2506.019287,212.580383,582.857605,2503.975342,63.698479,579.284912,2472.064453,-202.101288,584.915161,2532.852539,-349.120789,681.86084,2309.460938,361.462311,586.430298,2535.88623,606.580688,565.403931,2664.017578,830.10321,711.0802,2573.225098,218.910873,367.161316,2498.589111,127.876305,149.128586,2472.333984,147.196991,-267.793701,2582.493408,117.711761,-618.415039,2511.18042,322.606415,153.801498,2514.071777,303.71933,-270.026855,2593.878662,282.064636,-614.826538,2495.762939,0.49,?
528,'2017/07/23 11:19:28:327',2,208.124481,801.736938,2506.114258,211.011902,591.155273,2505.259277,61.760136,587.258179,2475.106934,-194.050232,581.453857,2551.93042,-353.920288,674.203735,2331.491699,360.263672,595.052368,2535.411621,609.293274,569.205444,2656.995605,839.107849,708.909241,2565.608887,217.622772,375.451294,2500.415039,126.637779,157.199005,2475.854248,141.916718,-260.799957,2582.510254,115.620384,-612.49585,2512.305908,321.829498,162.295624,2515.287354,298.748901,-261.680176,2593.159668,277.399048,-607.820313,2496.983154,0.49,?
529,'2017/07/23 11:19:28:360',2,205.891876,795.799683,2497.162109,209.971283,586.956543,2500.361816,59.902054,582.519958,2475.050781,-199.475998,571.695007,2555.960449,-368.609375,670.645081,2342.713623,360.040497,591.393188,2525.672852,610.192505,571.636841,2646.994873,846.338745,705.495544,2559.329834,216.668594,371.22699,2498.467041,125.187035,152.594879,2480.013184,144.556183,-266.495758,2581.527344,113.985428,-622.389221,2511.564453,321.5448,158.399933,2513.131348,297.899933,-266.435242,2585.939453,277.793121,-621.050659,2494.725098,0.49,?
530,'2017/07/23 11:19:28:392',2,203.959351,795.846252,2501.667236,209.477753,586.60791,2501.531982,58.711975,581.375854,2481.237549,-195.791718,565.383728,2564.465576,-368.350342,668.864807,2358.303955,360.24353,591.839966,2521.826416,618.046204,575.779175,2641.968262,861.871582,704.264404,2552.702881,217.626099,370.991516,2496.585938,127.156441,151.952759,2478.36499,146.527252,-270.036652,2566.154785,114.596382,-620.058716,2503.550049,324.392456,158.797485,2504.914795,300.991364,-266.431946,2575.594482,281.382721,-613.158081,2491.236084,0.49,?
531,'2017/07/23 11:19:28:427',2,202.0159,791.046692,2494.928223,209.067474,582.641113,2498.576416,57.768715,576.544678,2483.202637,-187.845795,562.160522,2571.713867,-373.918701,667.668091,2385.833252,360.366241,588.73761,2513.950195,624.568848,578.424133,2634.974121,871.498169,703.324097,2547.565674,217.956665,367.00946,2496.603027,127.893814,147.390594,2484.574951,142.660172,-275.424866,2569.749023,118.097473,-621.744507,2518.335938,325.797882,155.36496,2504.684326,301.867188,-267.656769,2586.683594,281.230164,-615.733154,2500.513184,0.49,?
532,'2017/07/23 11:19:28:459',2,201.473679,788.431885,2492.068359,208.576385,580.288574,2496.866455,56.89817,573.827942,2485.916748,-193.406464,560.56958,2575.851318,-386.069458,663.645447,2397.17749,360.254608,586.749268,2507.816162,628.299438,580.223511,2622.979736,877.674072,699.487183,2539.514893,217.824341,364.647491,2495.995605,127.888763,144.781708,2487.9646,141.445465,-279.617065,2565.113037,117.130783,-616.723206,2513.464355,326.255829,153.231049,2502.284912,299.971497,-270.566467,2579.714111,279.818787,-614.264404,2495.489014,0.49,?
533,'2017/07/23 11:19:28:491',2,199.187408,788.276428,2490.63501,207.560013,579.923218,2496.104004,55.64679,573.027588,2489.229248,-194.693054,557.277893,2580.918945,-392.661072,656.674866,2407.085449,359.473267,586.818787,2502.97876,636.658691,594.119019,2615.480225,896.432739,691.124756,2532.395508,217.352692,364.294617,2495.993164,127.811287,144.157089,2491.386963,140.228256,-281.917236,2558.656738,117.986755,-615.688843,2514.467285,326.479431,153.174973,2500.377686,301.780334,-270.138306,2581.141113,279.876251,-612.114868,2496.041748,0.49,?
534,'2017/07/23 11:19:28:527',2,196.176086,792.83606,2490.935547,205.132156,582.981323,2496.210449,53.059113,576.539185,2492.693359,-195.855408,552.645508,2584.970703,-399.847839,652.372864,2420.553711,357.2052,589.423462,2499.727539,643.320679,602.051575,2613.245605,910.480103,686.709595,2527.930664,214.291077,367.323059,2495.205078,124.018066,147.452637,2491.900146,136.190903,-278.907104,2558.026611,116.236099,-608.741089,2514.044678,322.881958,155.876953,2496.499268,298.196014,-266.216675,2583.376953,275.712433,-610.823303,2493.602783,0.49,?
535,'2017/07/23 11:19:28:559',2,191.915543,796.674805,2490.571045,202.33194,586.633057,2497.061768,50.218327,579.546814,2495.175293,-197.928284,550.816895,2585.983887,-406.908325,650.343933,2428.939941,354.445557,593.71936,2498.948242,647.158875,606.031189,2609.607666,922.143799,678.15448,2525.529053,212.380768,371.010345,2496.737549,122.981003,150.754776,2495.180176,139.92128,-275.655334,2560.068848,117.997818,-609.710449,2518.039551,321.878174,160.020462,2497.646484,297.952942,-262.205933,2584.291504,279.14856,-613.123535,2499.377441,0.49,?
